Eclust,W1Cclust,W2Cclust,Xclust,Yclust,ERclust,ptisoR4,ptisoR4HCAL,totalptR4,y
110.56387,0.69098336,0.58221555,8.85268,-19.90363,0.22059895,11.900105,20.513414,32.413519,1
80.142044,1.4731736,1.0907387,19.46597,-17.36594,0.30700624,6.66589,15.936075,22.601965,0
108.46178,0.65969247,0.55191827,36.475067,-10.548787,0.0,4.9485373,1.0556682,6.004205499999999,0
84.57931,0.95315915,0.7115556,3.6318295,16.348673,0.09391373,0.81007826,1.3712422,2.1813204600000002,0
78.885216,1.0626373,0.70968735,-2.1059074,35.169224,0.34353566,1.108795,2.29983,3.408625,0
86.55804,1.0302442,0.7631883,-17.692047,4.012606,0.19051564,0.0,2.0870163,2.0870163,1
84.22223,0.7499173,0.5881624,-12.807196,-11.512791,0.2846507,2.7255142,0.72692055,3.45243475,0
78.3054,0.8676918,0.7037132,2.2183151,25.255936,0.29032338,7.748346,5.9182873,13.6666333,1
506.12756,0.7158483,0.53951615,6.2600546,1.1651118,0.19397694,0.0,0.41080683,0.41080683,0
168.89087,0.9147978,0.72234046,4.8863482,9.943304,0.0,1.8609104,1.4849182,3.3458286,0
163.58293,0.6589058,0.55530995,21.031096,21.305216,0.12254065,2.4091961,1.5212649,3.930461,1
183.55591,0.7579304,0.59819764,-11.178472,2.7275257,0.3766698,29.240791,3.6323116,32.8731026,0
197.78818,1.3938552,0.82297313,7.4655075,3.413408,0.75376123,0.0,0.8895333,0.8895333,0
172.34901,0.7868486,0.6620745,-9.250437,-0.93048733,0.16759087,0.23648834,0.6816197,0.91810804,1
109.73295,1.2439835,0.53710645,18.405867,3.1051586,0.53409475,13.960791,4.9607205,18.9215115,0
99.87492,0.7116093,0.5754021,1.610906,-18.816278,0.14903547,16.321259,1.7108135,18.0320725,0
288.62332,0.47898653,0.37027696,5.0194583,-6.992315,0.0,0.45707634,6.7230244,7.18010074,0
48.935825,0.8438764,0.57957166,36.13475,1.833458,0.14823277,8.5857115,10.3693075,18.955019,0
472.82092,0.58554095,0.512572,-6.183904,0.12683846,0.23753752,9.23293,0.44713983,9.680069829999999,1
59.991398,0.34223467,0.10745897,24.893995,-1.579905,0.46366328,0.39651677,1.2118862,1.60840297,1
204.13159,0.89704406,0.6743672,-14.20089,-0.13869938,0.31122363,1.5409366,1.5797682,3.1207048,1
54.564186,1.0779846,0.692234,-24.20898,11.065354,0.0,12.217894,1.1147827,13.332676699999999,0
61.57978,0.7086495,0.27241606,-36.47704,-12.7634945,0.2507465,13.377193,32.300453,45.677645999999996,0
82.31015,0.9987283,0.69128025,-42.833023,14.662831,0.11289327,2.2194114,59.79597,62.015381399999995,0
366.1803,1.0107489,0.5741749,-5.789742,-16.80631,0.13560975,5.636538,0.42347896,6.06001696,0
304.59094,0.9331704,0.56892794,7.7605577,-6.2737336,0.24238771,3.9325097,0.403062,4.3355717,1
44.040497,1.0613447,0.61909235,35.006886,2.2468758,0.054132488,3.313577,6.314512,9.628089,0
64.80807,1.0135746,0.61186135,8.029709,26.851315,0.083272144,5.9707794,0.88381654,6.854595939999999,0
188.91736,0.8125423,0.557101,25.364851,27.296564,0.14914063,7.907471,1.9766015,9.8840725,0
176.39688,1.118882,0.7638176,-18.918869,28.882343,0.5550119,5.3905897,11.338244,16.7288337,1
136.43341,0.6850676,0.5437824,2.0804932,-12.992031,0.11114838,2.438054,11.539793,13.977847,0
56.933018,0.75594026,0.5830095,-24.97485,-8.883431,0.0689272,2.1892092,6.4789104,8.6681196,0
568.5878,0.13742395,0.062467117,-7.1885834,11.815377,0.24654621,3.0498714,1.2285713,4.278442699999999,1
142.02464,0.65465015,0.58141977,-7.1349745,-26.658188,0.13058582,0.0,0.14835925,0.14835925,1
87.860725,0.8054098,0.6449802,-16.262537,15.505784,0.0,64.588135,26.422678,91.010813,1
58.421177,0.74117345,0.61273146,-5.051302,-27.018232,0.103025764,0.783752,1.3398821,2.1236341000000003,1
206.8967,0.92104834,0.60826683,-5.338327,6.286456,0.19742757,16.341406,7.44379,23.785196,1
108.30912,0.7449891,0.544393,-1.3748344,-14.7146,0.19728845,0.024080181,4.4267507,4.450830881000001,1
87.02003,0.6272229,0.5933341,13.605533,15.578741,0.33177948,21.287933,5.720494,27.008426999999998,1
103.555435,0.6954618,0.57746243,-24.921898,26.742752,0.1182863,1.5271438,3.340466,4.8676098,0
68.3735,1.4772629,0.6242408,-5.731513,-23.772219,0.21303807,4.1851215,14.265105,18.4502265,0
68.291336,0.79076046,0.5637272,14.466525,-31.028238,0.33161923,17.857315,15.495548,33.352863,0
92.16921,0.8851314,0.6200528,-7.355059,35.633804,0.094114,3.3717153,3.1483626,6.5200779,0
204.70038,0.6504846,0.5667344,12.980194,-3.2548513,0.2725026,29.320637,4.592905,33.913542,0
487.01147,1.0840733,0.5463372,2.54982,6.953382,0.18451634,2.3260581,1.1487153,3.4747734,0
64.34533,1.1846703,0.7412521,33.766304,-10.168429,0.0,14.182213,17.624317,31.806530000000002,1
93.76145,0.8974354,0.67940384,25.388256,18.9523,0.0752974,0.0,1.851955,1.851955,0
101.482155,0.7495047,0.5633378,4.213418,20.167936,0.27837846,38.294376,2.7806375,41.0750135,1
65.08917,1.2910146,0.7815551,27.885294,-10.073669,0.16167787,11.724542,13.425026,25.149568000000002,1
39.051567,1.373202,0.9993176,39.390656,-1.325178,0.029511284,1.7304871,7.9160357,9.6465228,0
58.785316,0.9172389,0.5243827,-32.621235,-24.496548,0.20080756,0.9231827,3.3731325,4.2963152000000004,1
121.86569,1.230527,0.74248046,2.0901604,14.367922,0.19412498,9.766768,5.069312,14.83608,1
68.48777,1.1017778,0.7840013,27.585855,14.387061,0.22272913,0.033371918,0.31168228,0.345054198,1
260.68893,0.8237239,0.5887914,2.5617352,6.7075515,0.13604073,1.1081034,2.098003,3.2061064,0
422.83163,0.6494035,0.55773866,5.84077,-5.724183,0.1681469,0.026800089,0.76040685,0.7872069389999999,0
216.5781,0.6159899,0.5763659,21.56898,-18.917648,0.0,6.8314676,2.692548,9.5240156,0
66.310745,1.0974218,0.57097995,-4.4277344,30.594172,0.22754556,22.874636,35.528137,58.402772999999996,1
93.375374,0.9237039,0.6592734,-30.59285,27.310663,0.13080984,5.817568,11.85407,17.671638,0
214.79736,0.7790052,0.5970801,6.6426535,2.3616457,0.12741901,6.391387,0.6099529,7.0013399,1
310.11133,0.56434894,0.5033342,-7.814229,24.039125,0.0,3.5067706,4.0485744,7.555344999999999,0
65.998856,0.7500075,0.59957546,-18.056963,18.213346,0.16848363,26.774836,6.2392035,33.0140395,0
88.34532,0.85278326,0.56949776,15.5608425,28.230572,0.25910836,2.7111099,3.8163142,6.527424099999999,0
45.955795,0.94564,0.687335,-40.463207,-16.266495,0.29630756,50.243042,37.309616,87.55265800000001,1
95.816635,0.6507095,0.55947715,15.825097,2.8017185,0.21934225,21.825493,1.9802887,23.8057817,0
76.67732,0.6774567,0.5850268,38.93071,19.811646,0.2573893,27.849678,8.890462,36.74014,0
830.6191,0.6124528,0.55149895,-5.022873,12.201764,0.26182216,1.6277497,0.8524597,2.4802094,0
156.86873,0.9178495,0.6690531,33.719467,-19.577639,0.45681462,29.98313,21.54895,51.53208,0
48.14958,0.70865065,0.6247575,-12.714711,27.455893,0.08282011,15.459245,2.0930471,17.5522921,0
81.27915,0.9260475,0.6021861,18.056042,35.88417,0.09752633,1.1675515,2.1085215,3.2760730000000002,1
74.21037,1.0416099,0.3670765,-17.764622,9.420385,0.12614499,15.084809,14.07345,29.158259,0
229.22906,0.76644903,0.6080026,5.0448923,11.450526,0.122998826,0.0,1.4854233,1.4854233,0
36.05674,0.7362873,0.5593149,41.449505,-5.3016963,0.3148507,6.836689,2.7010946,9.5377836,0
118.60872,0.63294417,0.559513,-15.89726,1.6576077,0.24516603,18.77268,1.1994616,19.9721416,1
77.52033,0.9412279,0.7131975,9.580965,-20.899471,0.16281791,0.023622371,2.1161306,2.139752971,1
882.68494,0.92964363,0.663423,2.2818851,-6.8475714,0.19941902,2.2074633,0.83868796,3.0461512600000002,1
259.79413,0.8315807,0.6150285,-23.832169,30.00107,0.2233671,29.24654,2.2192307,31.4657707,0
205.75766,1.0998938,0.31187764,4.173816,6.208294,0.1867221,1.9870507,0.59671366,2.58376436,0
94.838715,0.75936043,0.5853773,10.840439,-10.748549,0.14261605,1.4756618,2.4528325,3.9284942999999997,1
77.3174,1.258878,0.66307324,5.373023,-17.533983,0.0,1.4706616,1.2250249,2.6956865,0
148.82997,1.3133358,0.6288917,5.070918,18.923159,0.2883065,1.7483773,3.1770217,4.9253990000000005,1
95.086334,0.75595045,0.65307003,5.017335,15.6555195,0.08559787,2.0940385,2.6500492,4.7440877,0
44.59576,0.84245485,0.64000195,15.500735,32.893414,0.11941935,1.1670866,26.282093,27.4491796,0
83.76432,1.0483598,0.8235791,-9.853283,-22.197886,0.26072428,0.08688131,7.1401553,7.22703661,1
46.953278,1.2896465,0.60110295,7.288724,34.372684,0.106147744,1.5854882,1.0675497,2.6530379,1
59.937386,0.79696727,0.56489813,29.643866,10.800312,0.09578183,3.237551,1.3893404,4.6268914,1
66.03666,0.93390256,0.71226907,6.4078298,-45.578358,0.0,9.595426,3.107851,12.703277,0
172.6913,0.63945866,0.6018099,-25.557566,-21.53927,0.5070363,16.351427,42.91069,59.262117,1
127.73872,0.949274,0.73966694,-18.62412,19.673794,0.40791297,12.222152,11.560019,23.782170999999998,1
493.0149,0.86092734,0.6292873,-6.458269,8.8953,0.31927082,17.288797,3.726652,21.015449,0
206.8781,0.8305773,0.5769914,1.2892288,7.0337234,0.10630653,0.10043917,0.2957728,0.39621196999999997,0
497.91467,0.59082943,0.56311566,-1.8070947,-5.9106197,0.17617816,0.0,0.107638,0.107638,1
43.16876,1.0643252,0.60951537,13.552799,39.388454,0.07493284,3.4427543,5.9431825,9.3859368,1
306.36273,0.6279771,0.57367927,-10.641839,-9.195715,0.20534845,8.108175,0.3188807,8.427055699999999,0
137.4632,0.7514147,0.5696947,1.2648325,19.19889,0.14101288,3.8390512,0.35303962,4.19209082,1
900.54346,0.69197416,0.6011106,-1.22759,8.481545,0.23041244,2.1739752,1.1705471,3.3445223000000004,0
211.51031,1.2439055,0.56597793,13.3559675,2.3024616,0.10964424,0.3145371,1.5465688,1.8611059,0
249.31628,0.71803313,0.6375683,4.076371,7.1343255,0.22033368,5.709685,1.3969126,7.106597600000001,0
51.85449,0.74916923,0.58719766,-27.65579,8.930284,0.32798767,20.711863,4.9015937,25.6134567,1
190.9526,1.2275299,0.6863213,-5.5291452,-21.239496,0.29754382,4.493927,5.051808,9.545735,1
45.596413,0.99318033,0.6303224,-4.7173066,-45.292255,0.24213146,13.56791,5.669143,19.237053,0
145.05199,0.7155875,0.5971526,24.31539,10.148176,0.17196843,1.0411206,2.511724,3.5528446000000002,0
1597.5988,0.61361307,0.524559,-6.13981,-0.37742835,0.29254004,0.0,0.7817999,0.7817999,1
125.373505,0.99453264,0.6651541,-43.156857,-0.23123138,0.11765356,17.121727,4.0856776,21.2074046,0
156.17247,0.8867427,0.6324288,-16.532269,6.952075,0.09570687,0.6769919,2.6677294,3.3447213,0
43.99481,1.4356656,0.6334316,33.824917,0.91350764,0.19698893,5.0167785,6.9923487,12.0091272,0
65.04974,0.831267,0.5798441,10.609699,34.77273,0.0,1.02924,1.5512388,2.5804788,0
76.54997,0.7009583,0.6253372,4.631403,20.98965,0.103350386,18.937965,5.0369506,23.9749156,0
212.3091,0.8088622,0.5768034,8.033533,5.71792,0.17731807,1.5608617,1.4652387,3.0261004,0
60.408726,0.8800515,0.5460857,17.803408,30.562675,0.113971695,26.079905,15.24581,41.325715,1
51.182304,0.5521297,0.40567264,34.080566,-15.77174,0.16487709,14.695222,7.3778577,22.0730797,1
197.80136,0.8497962,0.6395371,4.6218514,-6.7461286,0.26148677,2.408855,1.8440872,4.2529422,0
173.25534,1.5087444,0.8864241,10.536851,-8.739273,0.1493429,2.1617792,4.4286475,6.5904267,1
116.12517,1.5819435,0.85427797,9.532004,23.970764,0.0,5.4101133,28.052763,33.4628763,0
73.38909,0.6910642,0.5443914,-1.4224888,30.301657,0.16539928,29.676413,13.810286,43.486699,1
435.3456,0.6352001,0.59377044,3.2623236,-17.834213,0.24389365,19.045485,4.7098556,23.7553406,0
57.839527,1.171337,0.6495774,27.563492,19.962934,0.14173816,1.1680732,4.0489764,5.2170496,1
320.81525,0.80871457,0.62685716,6.193886,-7.0382257,0.2478101,0.6360977,3.0750554,3.7111531,0
46.85069,1.2718275,0.63534325,-29.963535,18.208672,0.24204545,1.3273935,5.504597,6.8319905,0
138.2584,0.34932458,0.07004717,6.091107,9.309596,0.35745892,10.193104,8.55247,18.745573999999998,0
64.12134,0.8113465,0.55917627,6.800167,32.951633,0.16654354,6.543472,1.9582573,8.501729300000001,0
263.95667,0.6362142,0.5582355,5.2354293,11.342084,0.40817407,12.154116,5.2648644,17.418980400000002,0
249.45618,0.64049375,0.5840798,10.681534,8.354718,0.23300017,11.455023,13.149888,24.604911,1
316.7817,0.7024363,0.58047754,15.393323,-10.286846,0.24053174,25.448408,4.258229,29.706637,0
81.78814,0.47724354,0.3483794,5.4292626,17.32712,0.1542709,5.2156086,11.143552,16.3591606,0
102.89572,1.7051868,0.3588537,-2.180306,18.547955,0.08855614,0.616754,7.9910307,8.6077847,0
984.17377,0.6391121,0.5532095,12.470859,3.2211435,0.27727184,1.070524,0.99164814,2.06217214,1
69.8059,0.71295094,0.51895833,18.02433,-11.964749,0.095859624,7.0383635,2.155679,9.1940425,1
89.16836,0.89337504,0.661477,-42.620773,-2.8804328,0.20460857,2.86205,0.30302453,3.16507453,0
83.4726,0.4089627,0.2854371,16.520775,40.897034,8.154505,5.4632406,7.178003,12.6412436,1
53.64518,1.8258168,1.054046,-36.900135,-15.774838,0.10270571,4.3445606,12.148634,16.4931946,1
131.80551,0.8436434,0.62143004,-1.2763801,-11.015338,0.20457463,0.0,4.8854847,4.8854847,1
57.371807,1.074374,0.7552599,-38.537056,-10.765536,0.29813465,35.29624,5.3181643,40.6144043,1
123.252174,1.1628715,0.76443166,25.047163,4.0747595,0.63041663,0.0,2.5688581,2.5688581,1
46.034508,1.1374216,0.7467007,-28.205114,32.925568,0.340793,1.804878,2.5820181,4.3868960999999995,0
211.26813,0.6710958,0.60488826,-3.9399347,10.292676,0.0,3.1565638,3.5633597,6.7199235,0
93.41399,0.6530382,0.5777834,-2.6404452,-16.337748,0.120015614,0.0,0.7683092,0.7683092,0
79.969185,0.95990235,0.6862565,31.383068,-13.022282,0.18469532,3.683303,11.559629,15.242932,1
228.93463,0.73423284,0.5635043,-17.092625,-2.6516752,0.19558491,19.648668,6.4586167,26.1072847,0
51.903763,0.7038967,0.57165045,5.4838643,-36.991833,0.08261944,2.6752098,0.25936434,2.93457414,1
872.91406,0.8515913,0.7788207,-14.377814,0.4540517,0.6175084,4.7664557,5.890657,10.657112699999999,0
110.54742,0.77136993,0.4562914,-12.100002,14.550884,0.09300778,0.2663474,0.10671217,0.37305957,1
55.928875,0.72545624,0.6068062,-23.404264,-10.955337,0.21443853,4.110629,17.359118,21.469746999999998,1
40.3889,1.2570221,0.587686,39.09112,-8.648081,0.0,5.0868516,7.9794397,13.0662913,0
91.19619,0.7249406,0.58430064,-13.21408,-16.826706,0.16307402,0.64360666,4.70633,5.34993666,0
266.65683,0.6311392,0.57007307,-15.72975,1.2084047,0.23663743,10.248747,3.8611395,14.1098865,0
232.03305,0.80856955,0.6031884,-16.099316,6.9081626,0.26324183,4.196761,6.1271896,10.3239506,1
69.50733,0.83640105,0.6100298,-7.894243,36.648987,0.067635,0.7467856,0.9723317,1.7191173000000002,0
95.326515,0.65646744,0.6067339,-13.652376,10.571209,0.14322175,13.589131,1.357067,14.946198,0
198.61812,0.612243,0.5358838,-10.864716,-11.730795,0.16150348,0.0,0.1249228,0.1249228,1
260.65143,0.638676,0.54919225,-9.866886,-6.2593484,0.32511523,12.385198,2.5088346,14.894032600000001,0
868.8197,0.8196794,0.5546262,-1.1540021,11.695523,0.19762062,0.0,0.47680554,0.47680554,0
120.13959,0.91625494,0.5877413,3.355698,-16.175251,0.42452627,15.389511,1.0956862,16.4851972,1
157.9901,0.7093776,0.5229794,7.569161,12.875467,0.248024,8.150525,6.696867,14.847392,0
54.733353,0.9540904,0.5626,15.5988035,-29.737444,0.12524353,5.2460203,1.0226818,6.2687021,0
56.702755,0.9567908,0.50482374,14.910216,-33.55218,0.15121192,4.1046624,2.2404613,6.3451237,1
67.23093,0.9269539,0.5145013,6.188342,21.060116,0.0,3.540584,2.4695456,6.0101296,1
36.193996,1.1943516,0.73775595,21.090559,33.388115,0.17386968,3.0714743,4.6258044,7.6972787,1
191.89316,0.6592421,0.5772263,16.970938,17.36272,0.0958226,0.20151411,1.3613468,1.56286091,0
100.85168,0.75052726,0.57206565,15.109456,6.65368,0.0,3.4212966,2.1449885,5.5662851,1
83.48804,0.6318383,0.58973527,-29.127632,3.275627,0.25450057,24.459988,5.9082136,30.3682016,1
94.914345,0.70685714,0.57640874,28.848085,-7.2375464,0.12023168,0.0,0.433566,0.433566,1
47.990147,0.72460145,0.5536023,-28.748892,-24.735935,0.081720136,2.1294968,4.1844172,6.3139140000000005,1
53.564106,1.0662794,0.7037625,-9.914866,32.85316,0.39286643,1.9082195,2.1852317,4.0934512000000005,0
163.6002,0.9729024,0.71975404,14.544618,-1.275468,0.24293484,7.4207945,9.232319,16.6531135,1
62.64335,0.6807924,0.56763256,-29.399145,-17.74605,0.08482678,0.43823332,6.505873,6.94410632,1
194.57834,0.844319,0.6808914,5.5859947,-10.612766,0.09487546,3.2620187,0.06526481,3.32728351,0
106.85065,0.9366232,0.638777,7.8496366,11.011133,0.0,0.5665398,0.8105508,1.3770906,1
84.20817,0.7371159,0.64185125,6.7684107,36.471825,0.30457944,30.19539,18.594822,48.790212,0
54.18027,0.7379253,0.5546101,-33.776657,-25.695957,0.09633527,3.712522,4.471095,8.183617,1
89.62479,0.6812829,0.5670204,23.781036,11.696796,0.1416523,0.0,0.4569763,0.4569763,1
65.675514,0.9929043,0.6076738,-19.97116,9.40311,0.14689474,15.327581,6.4494123,21.7769933,0
87.68372,0.7028025,0.56346273,3.7473583,-24.63579,0.8860574,1.0988853,1.0426193,2.1415046,1
123.289345,1.3787204,0.65273637,6.459294,24.604218,0.042567186,13.784083,19.519773,33.303856,0
114.541405,0.70866334,0.5800591,9.11051,-24.752798,0.30850127,0.3171243,0.41092348,0.72804778,1
356.1336,0.99346334,0.5995444,10.644491,1.6454494,0.20340286,7.7019677,1.9074885,9.6094562,0
268.8965,0.7232491,0.6373915,-41.04509,-8.998414,0.12919436,0.0,7.6025,7.6025,0
114.29184,0.8474449,0.5981449,17.251831,7.501119,0.1769551,6.2911463,3.382058,9.6732043,1
37.045063,0.8602113,0.5991092,37.15558,-18.172432,0.031025376,0.0,6.0166125,6.0166125,0
62.95087,0.93521607,0.57690525,-38.219135,-9.898218,0.18017487,1.8813231,4.9315453,6.812868399999999,1
224.38931,0.6375671,0.56321555,-4.5805855,-8.427762,0.2282068,12.483008,0.27892295,12.76193095,0
649.8169,0.7371529,0.615039,6.085704,-5.6363835,0.16946156,0.60650027,5.91709,6.52359027,0
38.712605,0.89006233,0.556257,-19.612421,35.986465,0.108318985,0.29727954,4.827167,5.12444654,1
107.13341,2.0340104,0.7990288,19.39339,-2.0742748,0.0,0.693336,6.2210526,6.9143886000000006,0
179.821,0.8133704,0.6424488,-36.932842,-0.9084433,0.107311875,21.865068,12.100266,33.965334,0
69.95142,1.0323793,0.59260696,20.06497,6.049341,0.2738904,4.195282,3.302026,7.497308,1
66.59574,0.9755155,0.578202,28.606544,-2.6763258,0.1329211,9.308825,11.391461,20.700286,1
180.73985,0.61259943,0.45197025,-8.67037,21.89329,0.14691453,0.0,0.23170258,0.23170258,1
103.243225,1.0642376,0.68855923,34.593487,0.32171664,0.09784069,3.8652272,2.1866453,6.0518725,0
83.80579,0.80030173,0.58795947,1.8035706,41.8835,0.67478096,0.0,5.3903418,5.3903418,0
41.753067,0.9487275,0.56868535,-23.704332,-34.01861,0.11273469,2.0837357,9.517709,11.6014447,0
290.7748,0.9951671,0.5997601,-2.7043757,5.618202,0.15519403,0.0,0.4362948,0.4362948,1
53.980648,1.057163,0.6001143,22.041735,15.3442955,0.11111607,0.92491955,3.4703107,4.39523025,1
473.10373,0.99885654,0.5608308,9.27284,-2.768295,0.19814971,3.5350337,4.4913507,8.0263844,0
71.263016,1.132594,0.5175159,-19.26085,-14.787219,0.0,9.409352,1.1294098,10.5387618,0
61.080723,0.7380861,0.5694376,38.42626,8.261111,0.10506977,0.0,1.1133411,1.1133411,0
332.7133,0.9283856,0.59560025,16.147781,-16.058233,0.18580377,19.978975,1.9884914,21.9674664,0
69.65116,1.0719652,0.6659705,-33.35259,-27.327885,0.13262829,30.925285,9.695261,40.620546,0
64.56017,1.0004728,0.641778,22.28721,34.572754,0.17115118,3.9855847,7.3237457,11.3093304,1
36.445507,0.70734084,0.551267,-15.512893,37.140743,0.061339844,2.8426707,5.479676,8.3223467,0
226.73073,1.0900548,0.4642195,-4.471394,29.847708,0.0,14.854298,8.792625,23.646923,0
66.75106,1.126791,0.66796297,39.09663,1.3081273,0.20236605,2.6500292,6.7670717,9.4171009,1
47.16092,0.7800514,0.58296496,4.39228,40.560375,0.0,11.109714,16.012112,27.121826,1
198.82156,1.0743214,0.77675813,-24.177671,-0.18065603,0.19131814,17.322077,16.048807,33.370884000000004,0
112.11169,1.9357237,0.86494535,1.4801525,18.21943,0.0,3.4252136,3.6024346,7.0276482,0
196.79422,0.8557507,0.4123913,13.821111,7.7318926,0.16294208,15.003414,2.4916146,17.495028599999998,1
325.67227,1.0620303,0.69930375,8.933847,-5.144541,0.863236,0.46559292,9.87744,10.34303292,0
480.7886,0.76887184,0.57106596,-15.579694,-5.9683037,0.19834894,32.871662,9.140474,42.012136,0
44.276505,0.78338194,0.6486694,24.626158,26.799503,0.0,16.768879,2.2457297,19.014608699999997,1
131.48833,1.0983543,0.6184683,7.9517274,20.541288,0.0,10.18926,15.881949,26.071209000000003,1
141.29582,0.9907763,0.7665487,11.15502,-17.067049,0.16636808,0.97632647,3.8196528,4.79597927,1
307.47824,0.7149901,0.5466945,-9.023127,2.852324,0.798225,8.245605,4.1038065,12.349411499999999,0
134.96059,0.67217547,0.50459933,-18.464283,-25.348942,0.0,0.0,0.12243159,0.12243159,1
136.9127,0.9738727,0.59768677,12.35301,-4.0697494,0.26685268,6.137488,14.019406,20.156894,1
90.769485,0.72946304,0.6081729,-17.356707,0.9665411,0.24910997,0.2232649,0.52728146,0.75054636,0
94.5552,0.64609736,0.47265342,8.424715,14.6207905,0.9706988,9.332848,4.090987,13.423835,1
214.2565,0.40773472,0.2910369,-9.980234,-12.994192,0.1428973,0.05598275,0.43233952,0.48832226999999995,0
173.16841,0.6400741,0.58071893,17.477396,7.8838773,0.4001095,20.010735,3.9550517,23.9657867,0
72.31226,0.8602308,0.58663845,26.716484,-3.4226155,0.0,11.823302,9.161889,20.985191,0
288.72797,0.6237658,0.5538451,-17.11906,-35.409058,0.23737417,21.378382,9.351241,30.729622999999997,0
170.02957,2.0311337,0.65626335,-23.390772,18.071924,0.20135774,6.574614,23.48946,30.064074,0
36.47153,1.6248097,0.5950423,-41.491264,0.88048756,0.062099032,0.39096656,1.5105052,1.9014717600000002,0
102.617455,0.7301313,0.49823853,-15.258527,18.123358,0.0,2.805113,0.16265821,2.96777121,1
442.9811,0.47862637,0.41274983,5.0381393,-17.028082,0.29761937,31.498512,2.2579045,33.7564165,0
68.28045,1.1268433,0.7553543,-18.89274,-9.821377,0.37722477,2.6281688,1.1634653,3.7916341,0
120.088264,0.65184176,0.5737483,-4.763793,19.968227,0.15092096,0.02578015,5.355827,5.38160715,0
56.42188,0.65304947,0.563541,-14.455603,-21.346968,0.0,7.5228615,0.26975453,7.7926160300000005,0
42.8671,0.8964619,0.59861684,21.323946,34.703648,0.09192338,6.3152103,3.3469355,9.662145800000001,0
41.13135,1.2303562,0.66274065,-11.479922,-34.88659,0.12308702,3.518848,20.82297,24.341818000000004,0
88.81883,1.0066382,0.5172686,-17.444979,6.1312256,0.0,10.377689,6.547364,16.925053,0
95.4836,1.2739359,0.49374613,3.087187,-34.007675,0.0,18.356632,7.72899,26.085622,0
109.94528,0.8737945,0.55097234,-8.699651,15.48184,0.19339898,5.665596,16.032585,21.698181,1
235.69724,0.6315861,0.57043743,-11.166939,19.013077,0.30967504,20.963724,5.715638,26.679361999999998,0
103.603004,1.2759236,0.76630527,-22.835442,33.31712,0.2642315,29.809134,45.81044,75.619574,0
302.0936,0.9095945,0.6461349,-10.484109,4.0326843,0.33470818,0.103368625,0.5998167,0.703185325,1
130.97836,0.6721997,0.5779644,-12.000289,-7.8618636,0.0903945,0.16722281,0.23577291,0.40299572,0
57.69105,0.7890158,0.60448873,24.950462,11.484817,0.13836102,0.56301147,5.0005884,5.56359987,1
86.61935,1.6313372,0.8777912,-4.7964706,20.769363,0.0,3.8505166,4.4102426,8.2607592,0
195.3832,0.7868898,0.61907804,17.952839,-17.831696,0.12112152,4.467754,0.8624366,5.3301906,0
41.794888,0.78546226,0.57001203,-6.371452,-35.512093,0.1568441,10.834566,0.7570004,11.591566400000001,1
473.2897,0.60529447,0.5650115,15.52536,-7.453399,0.23805329,0.0,0.45499828,0.45499828,1
39.757683,0.763764,0.636566,-13.240477,39.038273,0.0,11.584901,15.436695,27.021596000000002,0
65.03597,1.2727269,0.8106828,-22.467524,2.9640536,0.094245695,5.47459,4.7047796,10.179369600000001,1
37.97594,0.7399675,0.47278515,27.355438,-36.215393,0.07834783,0.0,1.7487421,1.7487421,0
219.55034,0.7829403,0.59944594,6.102795,-6.8539047,0.11321165,0.016755015,0.80118376,0.817938775,0
319.7962,0.6032508,0.4144913,2.672881,6.7849565,0.18744937,4.0849676,0.21142279,4.29639039,1
167.2946,0.38676244,0.12741143,-23.766392,-26.022495,0.24897474,29.615326,5.0362577,34.6515837,1
181.27402,0.82732457,0.62424845,-5.405306,-8.120875,0.13433897,0.4477537,0.88597167,1.33372537,0
675.70056,0.62305284,0.5790175,-1.9085315,-7.399731,0.25867414,0.0,0.2878997,0.2878997,1
73.10069,1.8625118,1.264799,23.466883,-0.8744184,0.0,11.318559,3.6638517,14.9824107,1
102.739586,0.7502237,0.60946,22.03036,34.829006,0.13020918,1.2275369,5.7818413,7.0093782000000004,0
68.573685,0.6604164,0.5868365,-3.7211623,28.836481,0.15029554,14.662359,1.1094469,15.7718059,1
61.424057,1.1566651,0.59903723,-19.878223,25.119232,0.1394478,2.724235,10.96482,13.689055,0
44.707157,1.266547,0.6231977,-28.992985,28.324976,0.11214303,6.846817,4.0351567,10.8819737,0
211.20085,0.8970953,0.54218453,-8.820092,39.499718,0.16868164,2.3029428,7.2225966,9.5255394,0
237.93228,0.8787728,0.3320721,6.607258,1.8929969,0.13964464,1.7852843,0.642912,2.4281963,0
76.44574,0.8522619,0.49807337,28.60164,14.811184,0.26538503,9.49646,11.976006,21.472466,0
145.9448,0.81379586,0.57055134,-11.774085,-5.2144966,0.20056279,1.2635543,0.5373469,1.8009012,1
368.04303,0.7868025,0.543041,12.074272,10.861124,0.28365645,6.076541,0.723317,6.7998579999999995,1
60.557247,0.79860586,0.5628297,-41.089207,20.669918,0.06850331,0.0,1.0873041,1.0873041,0
105.788795,0.75216556,0.5507923,29.911959,8.045806,0.23434192,16.359522,3.6911418,20.0506638,0
280.27814,1.1412613,0.57975876,10.876876,-2.9701595,0.0,3.2653732,4.143671,7.4090442,0
215.40997,0.72172904,0.54954904,-10.979333,-11.101995,0.24381213,0.27006248,0.54465365,0.81471613,1
